web-scraper-order,web-scraper-start-url,comments,posts,posts-href,comments_scroll,new_comments_scroll,scores,compound,sentiment_type
1638143462-1476,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,reyhanphotographerWoooow this #moveis wonderful . I see3wReply,reyhanphotographerwoooow moveis wonderful see3wreply,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,POSITIVE
1638143462-1486,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,mhf.19The gunpowder treason and plot. I know of no reason why should have the gunpowder treason ever be forgot.3w26 likesReply,mhf19the gunpowder treason plot know reason gunpowder treason ever forgot3w26 likesreply,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7003}",-0.7003,NEGATIVE
1638143462-1484,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,i_am_batman._Every DC Movie After 2000 Is A Masterpiece.3w3 likesReply,i_am_batman_every dc movie 2000 masterpiece3w3 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143462-1481,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,yasna_xazanMy favorite movie. My anthem3w16 likesReply,yasna_xazanmy favorite movie anthem3w16 likesreply,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.4588}",0.4588,POSITIVE
1638143462-1483,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,tim_81_Best movie ever!3w5 likesReply,tim_81_best movie ever3w5 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143462-1480,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,arizzyooIdeas are bulletproof ❤️3w25 likesReply,arizzyooideas bulletproof 3w25 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143462-1477,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,juliankenstiChristmas is a very important holiday3w130 likesReply,juliankenstichristmas important holiday3w130 likesreply,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",0.2023,POSITIVE
1638143462-1475,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV5xnxhtB_F/,laya.hassaniBeneath this mask there is more than flesh. Beneath this mask there’s idea Mr. Creedy and ideas are bulletproof.3w173 likesReply,layahassanibeneath mask flesh beneath mask theres idea mr creedy ideas bulletproof3w173 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1492,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,morimori0328Constantine!!3w12 likesReply,morimori0328constantine3w12 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1493,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,"guillemancandyTilda is the greatest 👏 Chameleon lady, it's hard to pick one but I'd choose her dramatic turn in ""We need to talk about Kevin"".3w12 likesReply",guillemancandytilda greatest chameleon lady hard pick one id choose dramatic turn need talk kevin3w12 likesreply,"{'neg': 0.075, 'neu': 0.699, 'pos': 0.226, 'compound': 0.5859}",0.5859,POSITIVE
1638143464-1498,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,11000crimson👏👏👏 powerful stuff ...3wReply,11000crimson powerful stuff 3wreply,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143464-1496,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,realcarolusrex_Gorgeous!!! A pleasure to watch!!! 👏👏👏3w2 likesReply,realcarolusrex_gorgeous pleasure watch 3w2 likesreply,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,POSITIVE
1638143464-1494,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,tarkantireliWHAT AN ICON!!!3w6 likesReply,tarkantireliwhat icon3w6 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1495,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,mehrafarin.tavakoliIt's Sam Rockwell birthday too! No HBD for Academy award winner? 🤦🏻‍♀️3w1 likeReply,mehrafarintavakoliits sam rockwell birthday hbd academy award winner 3w1 likereply,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.8074}",0.8074,POSITIVE
1638143464-1491,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,tonightsentertainmentsQueen❄️3w2 likesReply,tonightsentertainmentsqueen3w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1499,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,larkspur01Orlando.3w3 likesReply,larkspur01orlando3w3 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1489,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,andre_kairouzOne of the best actresses of our generation .. happiest of birthdays !3w38 likesReply,andre_kairouzone best actresses generation happiest birthdays 3w38 likesreply,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.8555}",0.8555,POSITIVE
1638143464-1487,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,"imdbVerifiedHappy Birthday, #TildaSwinton! 👑 From #WeNeedToTalkAboutKevin to #Suspiria, which of Tilda’s 98 acting credits is your favorite?3w",imdbverifiedhappy birthday tildaswinton weneedtotalkaboutkevin suspiria tildas 98 acting credits favorite3w,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,POSITIVE
1638143464-1497,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,insatiable.womanLove her. So versatile❤️❤️❤️Blessed Birthday!2wReply,insatiablewomanlove versatileblessed birthday2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143464-1490,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,carito_siscoOnly lovers left alive❤️3w5 likesReply,carito_siscoonly lovers left alive3w5 likesreply,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.5267}",0.5267,POSITIVE
1638143464-1488,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV6BcsAFDBX/,adithyan_b5HBD #tildaswinton ❤️🔥3wReply,adithyan_b5hbd tildaswinton 3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1510,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,torreslopezaFelicidades guapísima. Os amo. 😍👏1wReply,torreslopezafelicidades guapísima os amo 1wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1504,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,yappiechan014🙃Wow😊3w164 likesReply,yappiechan014wow3w164 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1506,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,emiliahamalitiaobserve🐶3w63 likesReply,emiliahamalitiaobserve3w63 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1501,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,carlitoffffShe was most amazing in Maniac imo3w8 likesReply,carlitoffffshe amazing maniac imo3w8 likesreply,"{'neg': 0.313, 'neu': 0.303, 'pos': 0.384, 'compound': 0.1779}",0.1779,POSITIVE
1638143466-1500,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,"imdbVerifiedHappy Birthday to this pocketful of sunshine. ☀️ From #EasyA to #LaLaLand, which of #EmmaStone’s performances is your favorite?3w",imdbverifiedhappy birthday pocketful sunshine easya lalaland emmastones performances favorite3w,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}",0.4939,POSITIVE
1638143466-1507,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,amirrhoseinn__The best female actor of the decade🔥🙌3w11 likesReply,amirrhoseinn__the best female actor decade3w11 likesreply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
1638143466-1502,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,_lilyjacobsBattle of the sexes is one of my favorites from her! Super underrated3w10 likesReply,_lilyjacobsbattle sexes one favorites super underrated3w10 likesreply,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.7717}",0.7717,POSITIVE
1638143466-1512,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,altamash.kazi.12Cruella 👏3w3 likesReply,altamashkazi12cruella 3w3 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1505,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,dottaxilhornitaliano😂3w111 likesReply,dottaxilhornitaliano3w111 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1508,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,islaxueaaaworld's best pic3w154 likesReply,islaxueaaaworlds best pic3w154 likesreply,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,POSITIVE
1638143466-1509,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,tired_ampersand_retiredCruella3w8 likesReply,tired_ampersand_retiredcruella3w8 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143466-1511,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,ehsanvizvizHappy birthday 🎈🎉🎉🎈🎈🎉🎉🎉🎈🎉🎉 welcome to earth Emma ! 🎆🎉🎊🎂🎁💝💕💗💞3wReply,ehsanvizvizhappy birthday welcome earth emma 3wreply,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",0.4588,POSITIVE
1638143466-1503,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8MSEUJWkn/,"pms2500She is amazing is everything she does. Love, Love her3w8 likesReply",pms2500she amazing everything love love her3w8 likesreply,"{'neg': 0.0, 'neu': 0.247, 'pos': 0.753, 'compound': 0.9217}",0.9217,POSITIVE
1638143468-1518,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,fatal_This ish was 🔥🔥🔥!2wReply,fatal_this ish 2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1519,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,"pcsfx1Film was 💩💩💩, couldn’t watch past 30 minutes 👎🏼3wReply",pcsfx1film couldnt watch past 30 minutes 3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1524,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,vonderweide21A rough ride.3wReply,vonderweide21a rough ride3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1523,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,abdul263_khannWhere da monke?2wReply,abdul263_khannwhere da monke2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1513,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,"imdbVerified‘The Harder They Fall’ Director Compares Cast to the Avengers

@idriselba, @iamreginaking,  #JonathanMajors, and @zaziebeetz chat about starring in #JeymesSamuel's directorial debut, #TheHarderTheyFall.3w",imdbverifiedthe harder fall director compares cast avengers idriselba iamreginaking jonathanmajors zaziebeetz chat starring jeymessamuels directorial debut thehardertheyfall3w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1515,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,"thatsjustkeyaraMan I cried, laughed and was shocked. This is gonna be a classic in history.3w3 likesReply",thatsjustkeyaraman cried laughed shocked gonna classic history3w3 likesreply,"{'neg': 0.38, 'neu': 0.388, 'pos': 0.233, 'compound': -0.2263}",-0.2263,NEGATIVE
1638143468-1520,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,"jwjuryReally enjoyed this movie, they took pieces of classic westerns and added into one aswell with their own style3w1 likeReply",jwjuryreally enjoyed movie took pieces classic westerns added one aswell style3w1 likereply,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",0.5106,POSITIVE
1638143468-1517,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,ab.dvl_Jeymes’ passion is admirable3w4 likesReply,abdvl_jeymes passion admirable3w4 likesreply,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.4588,POSITIVE
1638143468-1516,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,bryan.stahlJust watched The Harder They Fall and it was absolutely fantastic. The cast we're all awesome.3w3 likesReply,bryanstahljust watched harder fall absolutely fantastic cast awesome3w3 likesreply,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5984}",0.5984,POSITIVE
1638143468-1514,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,1pamecakesGreat movie3w2 likesReply,1pamecakesgreat movie3w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1521,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,aishaa5905LOVE IT3w1 likeReply,aishaa5905love it3w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1522,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,"priscillayanalscousins, and so on3w143 likesReply",priscillayanalscousins on3w143 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143468-1525,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV8gLb2BZGP/,mrs_r0binsonGreat movie... and a great cast!2wReply,mrs_r0binsongreat movie great cast2wreply,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,POSITIVE
1638143476-1554,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,paramitawTwo of Korean best actors here 😍2w52 likesReply,paramitawtwo korean best actors 2w52 likesreply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
1638143476-1555,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,"deryayasar1983We love the Gyllenhaal family, they are very successful 💕2w23 likesReply",deryayasar1983we love gyllenhaal family successful 2w23 likesreply,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.8402}",0.8402,POSITIVE
1638143476-1553,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,elitojeortpriority ❤️2w153 likesReply,elitojeortpriority 2w153 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1563,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,rey_han_gol06Who is with Kirsten Dunst?2wReply,rey_han_gol06who kirsten dunst2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1557,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,naive_melody3Jesse Plemmons is going through his Brendan Fraser stage of life2w9 likesReply,naive_melody3jesse plemmons going brendan fraser stage life2w9 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1556,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,helixfeebleonlineMeth Damon?2w8 likesReply,helixfeebleonlinemeth damon2w8 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1562,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,cillymoebiusMaggie and Jake ❤️❤️❤️2w9 likesReply,cillymoebiusmaggie jake 2w9 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1564,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,the_max_imusBenedict Cumberbatch looking handsome2w5 likesReply,the_max_imusbenedict cumberbatch looking handsome2w5 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1558,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,thiccmac_ur telling me we could get two gyllenhaals but only one fanning????2w22 likesReply,thiccmac_ur telling could get two gyllenhaals one fanning2w22 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1561,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,yul_adnnice to see celebrities dressed appropriately for the occasion.2w10 likesReply,yul_adnnice see celebrities dressed appropriately occasion2w10 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1552,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,imdbVerifiedThe stars came out in style to celebrate @lacma’s 2021 Art+Film Gala presented by @gucci ✨2w,imdbverifiedthe stars came style celebrate lacmas 2021 artfilm gala presented gucci 2w,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.5719}",0.5719,POSITIVE
1638143476-1559,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,graceholt428They all look INCREDIBLE and that movie looks KILLER😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍2wReply,graceholt428they look incredible movie looks killer2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143476-1560,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV__EK-FsLJ/,zil_a_anwarOk you to admit that these pictures are Awesome 😍👏👏2w10 likesReply,zil_a_anwarok admit pictures awesome 2w10 likesreply,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}",0.7096,POSITIVE
1638143473-1545,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,"natalia.in.neverlandThat movie was so bad, I can’t 😢2w6 likesReply",nataliainneverlandthat movie bad cant 2w6 likesreply,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}",-0.5423,NEGATIVE
1638143473-1546,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,cinephilia1It’s unbelievable how bad this film is2w15 likesReply,cinephilia1its unbelievable bad film is2w15 likesreply,"{'neg': 0.376, 'neu': 0.43, 'pos': 0.194, 'compound': -0.4019}",-0.4019,NEGATIVE
1638143473-1549,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,malmanqurWasted my time on this movie3w15 likesReply,malmanqurwasted time movie3w15 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143473-1543,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,stepmothersamanda13️💫playing3w109 likesReply,stepmothersamanda13playing3w109 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143473-1542,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,wamegnigosh i love these segments ❤3w1 likeReply,wamegnigosh love segments 3w1 likereply,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,POSITIVE
1638143473-1539,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,"imdbVerifiedThe @eternals Cast Answers Your Burning Questions🔥

Which Eternal has the best superpower? 💫 Who was the funniest person on set? 😂 The stars of #Eternals answer all your burning questions. 

@angelinajolie @kumailn @laurenridloff @donlee @liaryanmchugh @chloezhao3w",imdbverifiedthe eternals cast answers burning questions eternal best superpower funniest person set stars eternals answer burning questions angelinajolie kumailn laurenridloff donlee liaryanmchugh chloezhao3w,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8316}",0.8316,POSITIVE
1638143473-1547,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CV_gb7aBngk/,lucaszaquiniWhat a cast! What a direction! In love with them all ❤️❤️❤️❤️❤️2w1 likeReply,lucaszaquiniwhat cast direction love 2w1 likereply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
